nivel,tienda,mes,area_batch,estado_veterana,n_dias,n_lotes,uds_total,uds_media_lote,p1_min_medio,p2_min_medio,p3_min_medio,p23_min_medio,p4_min_medio,p5_min_medio,p6_min_medio,p7_min_medio,prep_min_medio,total_min_util_medio,p1_ef_min_medio,p2_ef_min_medio,p3_ef_min_medio,p23_ef_min_medio,p4_ef_min_medio,p5_ef_min_medio,p6_ef_min_medio,p7_ef_min_medio,prep_ef_min_medio,total_min_efec_medio,p1_par_min_medio,p2_par_min_medio,p3_par_min_medio,p23_par_min_medio,p4_par_min_medio,p5_par_min_medio,p6_par_min_medio,p7_par_min_medio,prep_par_min_medio,total_min_paradas_medio,p1_pct_medio,p2_pct_medio,p3_pct_medio,p23_pct_medio,p4_pct_medio,p5_pct_medio,p6_pct_medio,p7_pct_medio,prep_pct_medio,p1_ef_pct_medio,p2_ef_pct_medio,p3_ef_pct_medio,p23_ef_pct_medio,p4_ef_pct_medio,p5_ef_pct_medio,p6_ef_pct_medio,p7_ef_pct_medio,prep_ef_pct_medio,p1_par_pct_medio,p2_par_pct_medio,p3_par_pct_medio,p23_par_pct_medio,p4_par_pct_medio,p5_par_pct_medio,p6_par_pct_medio,p7_par_pct_medio,prep_par_pct_medio,prod_total_min_ud_media,prod_efectiva_min_ud_media,uph_total_media,uph_efec_media
general_trim,GENERAL,,SECOS,Liebre (todas),3.954,56.281,8.067.785,"141,59","1,19","10,49",22,0,"0,00001397537372721077","1,11","0,9680876007554601","3,69","32,5","39,46","1,14","10,44","21,78",0,"0,00001397537372721077","1,08","0,95884","2,4","32,23","37,8","0,0557061528","0,052465","0,2187",0,0,"0,0273675503126","0,0092514","1,29","0,271180570762793","1,66","0,0303118","0,26428024194","0,55832",0,"0,00000029856235709097","0,02801714","0,0244310345","0,094643","0,822596480726562","0,0300308941","0,2740025595","0,5775299743280723",0,"0,00000031677402","0,028289","0,025151","0,0649963019247","0,8515325338639078","0,049727","0,037247509605122","0,140399832",0,0,"0,024248792069629103","0,004755","0,74362","0,1776","0,28061916022844","0,2689970804008118","216,97","226,57"
general_trim,GENERAL,,REFRIGERADO,Liebre (todas),3.953,24.482,2.552.159,"100,49","0,8856404769215503","6,3","11,05",0,"0,0000317010530788041","0,970222952","2,18","3,01","17,35","24,4","0,8547969201195089","6,27","10,92",0,"0,0000317010530788041","0,958606829275","2,17","2,27","17,19","23,44","0,03084355680204403","0,0316891082465","0,1267",0,0,"0,011616","0,011648083058630302","0,7433810712377","0,158342852076339","0,955832","0,036543407393880616","0,2566615235029968","0,4544249916034737",0,"0,00000121012","0,03999032419","0,088944","0,1234","0,7110865151064687","0,036537049278","0,26529940333965","0,4676",0,"0,0000014729664034059","0,04107515063346","0,09166064562","0,097832","0,7328937350546095","0,0432835217805543","0,03678814387859007","0,13187447909011413",0,0,"0,014771986087130989","0,01048195138004636","0,7628","0,1686626229687046","0,2498615045258","0,23645116897039362","250,57","260,88"
general_trim,GENERAL,,CONGELADO,Liebre (todas),3.950,18.668,774.914,"40,32","0,94537700745378","2,73","6,05",0,0,"0,8560629262","1,88","2,99","8,78","15,45","0,9033920811899308","2,72","5,99",0,0,"0,8441679355011265","1,87","2,24","8,71","14,57","0,04198492626384401","0,009629","0,056520002016549",0,0,"0,0118949906725","0,00816249401246","0,749240604274499","0,066149","0,8774321530395758","0,06175045954","0,175051223","0,39151050415695",0,0,"0,05586082062898","0,1231","0,1927","0,56656","0,062156035126577906","0,1840866128907737","0,411128702077108",0,0,"0,05786432322004087","0,1292884326587505","0,1554758940267499","0,59522","0,049188","0,01632904006761","0,066293",0,0,"0,016158654001503278","0,01088421","0,84115","0,0826217133809428","0,3932256297167048","0,370627583","159,28","168,65"
general_trim,GENERAL,,FRESCOS,Liebre (todas),3.953,22.864,1.647.270,"69,61","1,08",0,0,"16,45","1,38","1,02","3,77","3,24","16,45","26,93","1,05",0,0,"16,33","1,37","0,99849","3,74","2,17","16,33","25,67","0,0290649209979",0,0,"0,1165552246053411","0,00578860851871003","0,0172","0,0215200207456","1,07","0,1165552246053411","1,26","0,0404071398",0,0,"0,6086111720558511","0,05017466","0,0388619","0,14089405586339077","0,121051018935","0,6086111720558511","0,0410809201599",0,0,"0,6330442327","0,05231299883002624","0,04012423","0,1465","0,086915","0,6330442327","0,03088659818204162",0,0,"0,09652133073883","0,0054219054404363","0,015528802278","0,017332624405294077","0,8343087389550712","0,09652133073883","0,39272725066556","0,3740875182","156,98","164,54"
general_trim,GENERAL,,FYV,Liebre (todas),3.952,18.075,1.385.553,"73,44","1,34",0,0,"9,11","3,99","1,12","2,87","2,56","9,11","20,99","1,3",0,0,"9,06","3,94","1,1","2,86","1,77","9,06","20,05","0,03754042724",0,0,"0,0465865980529","0,048399712019523","0,01480651309765","0,00812101491207987","0,790519700549359","0,0465865980529","0,94597","0,06482659469426402",0,0,"0,430322664224505","0,1892257324064848","0,0553079979","0,1381300668175","0,12218694397376208","0,430322664224505","0,065938",0,0,"0,4472600489514","0,19528710285063275","0,057149767208752","0,1435089654","0,0908561779222012","0,4472600489514","0,05220464797701296",0,0,"0,05201755217749055","0,06449405438503608","0,0160078764","0,0079522","0,80732367","0,05201755217749055","0,2973905622703257","0,28353","211,99","221,49"
general_trim,GENERAL,,HORNO,Liebre (todas),3.943,11.961,258.024,"20,78","0,59723","1,26","1,71",0,0,"0,919889049652","3,23","0,44628","2,97","8,16","0,5200603891482057","1,25","1,68",0,0,"0,84410671267","3,22","0,33334911282904434","2,94","7,85","0,07716553576963803","0,006642","0,02281",0,0,"0,07578233698255704","0,014072981021219037","0,1129283028644","0,0294549","0,3094040283514","0,068045374","0,154690771866","0,2063550273855",0,0,"0,117007470918175","0,4028786","0,05102272699008634","0,361045799","0,0638461423068443","0,15842546837211022","0,2103691975580063",0,0,"0,11270941764","0,41263","0,04202281197833066","0,36879466593011684","0,22068227946370686","0,01957","0,0662753807700807",0,0,"0,2963","0,052987","0,3442","0,085850062214","0,4164926595643608","0,39880279358","168,33","173,16"
general_trim,GENERAL,,PENDIENTES,Liebre (todas),3.534,7.904,61.212,"7,07","0,623577250537172","0,935773283147034","1,06",0,"0,00622","0,55465","1,81","2,43",2,"7,43","0,610633625","0,880792552",1,0,"0,00622","0,5505577611061144","1,8","1,47","1,88","6,32","0,012943625259385019","0,05498073074712","0,058748",0,0,"0,0040968520090549","0,01164","0,9608376280748328","0,11372837403395","1,1","0,09502116905930597","0,114505770425625","0,115445",0,"0,00079870650594068","0,096818","0,24878132803751404","0,32863053015653204","0,22995058508407992","0,1076667","0,1255532597936079","0,12360041446",0,"0,000835","0,114","0,2803931179890999","0,248","0,2491536742530346","0,016099182","0,06080277786250343","0,05657717030512604",0,0,"0,00483608243","0,01185","0,8498362904820749","0,1174","1,75","1,41","68,77","79,69"
general_mes,GENERAL,1/3/2026,SECOS,Liebre (todas),1.384,19.137,2.756.212,"141,91","1,21","10,54","21,84",0,"0,000000867052023","1,13","0,9713022333012162","3,58","32,38","39,27","1,16","10,48","21,65",0,"0,000000867052023","1,1","0,9614921910475892","2,38","32,13","37,73","0,056958518819397404","0,06287643469090622","0,1834",0,0,"0,02699727200273","0,00981004225","1,2","0,246264011556","1,54","0,0309658206533","0,2670370048767","0,5566455877560448",0,"0,000000020016","0,028769064822349706","0,02463901035635","0,091943","0,8236825926327025","0,03059838708752","0,27571973053021287","0,574918",0,"0,000000021","0,029008585","0,0253","0,064459","0,850637585","0,0547776702009595","0,044226","0,130374162057163",0,0,"0,02769","0,005797","0,737134110753324","0,1745997469089789","0,2788","0,2680324225","218,72","227,66"
general_mes,GENERAL,1/3/2026,REFRIGERADO,Liebre (todas),1.384,8.337,854.768,"98,71","0,90931137","6,19","10,69",0,0,"0,99657","2,14","2,92","16,88","23,84","0,8777570938562","6,15","10,55",0,0,"0,98474","2,12","2,2","16,7","22,89","0,031554272022367","0,0369381691072054","0,138755540567265",0,0,"0,01183407345","0,011961981775851007","0,718329","0,1756937096744709","0,9493729884732063","0,038566317099658","0,2584842088265","0,45001090816584",0,0,"0,0422523109891","0,08906364915774205","0,1216226057611","0,70849512","0,038611977492460064","0,2668320032745","0,4622073468",0,0,"0,043595","0,09189206214906753","0,09686147899231017","0,7290393501213008","0,042234482086844","0,04560428702429","0,14038384513899016",0,0,"0,01206928","0,006777","0,7529312693450494","0,186","0,25162749583614014","0,23540634391061116","251,49","261,86"
general_mes,GENERAL,1/3/2026,CONGELADO,Liebre (todas),1.382,6.223,251.088,"39,12","0,9539","2,58","5,76",0,0,"0,851592","1,84","2,96","8,34","14,94","0,920253552","2,57","5,72",0,0,"0,843394050999885","1,84","2,22","8,3","14,12","0,033646371057588","0,007889","0,031438",0,0,"0,008198","0,005074635549468208","0,7346460238676","0,039326568015452","0,8208919760427301","0,06504058116","0,17075059439","0,38523",0,0,"0,0577208172","0,12479228529269805","0,1964680984415","0,5559782179130156","0,065687343018999","0,1795426359034553","0,40539364",0,0,"0,05993","0,13098411506051244","0,1585","0,5849362732298019","0,04472398587897807","0,01324","0,045949",0,0,"0,0099518101465","0,009247084748","0,8768903743709645","0,059187","0,39377206657410946","0,37058235387930555","159,14","168,48"
general_mes,GENERAL,1/3/2026,FRESCOS,Liebre (todas),1.384,7.702,540.945,"67,75","1,08",0,0,"15,96","1,37","1,01","3,82","3,09","15,96","26,34","1,05",0,0,"15,85","1,36","0,9982570450575096","3,79","2,06","15,85","25,11","0,030980601744",0,0,"0,112","0,006466","0,016640655917922003","0,02732","1,03","0,112","1,22","0,042002514051128",0,0,"0,60384359","0,050759245704602725","0,04028828","0,1462","0,1169","0,60384359","0,0425432046266",0,0,"0,62734","0,05284220725884063","0,04149545729805348","0,151670774738","0,0841066172017348","0,62734","0,03626344183285407",0,0,"0,09347157044316","0,004436187627790809","0,01472","0,021085767","0,8300204861806093","0,09347157044316","0,3928248851240679","0,374568340955899","156,38","163,62"
general_mes,GENERAL,1/3/2026,FYV,Liebre (todas),1.383,6.111,476.996,"74,93","1,37",0,0,"9,08","3,94","1,11","2,86","2,52","9,08","20,88","1,33",0,0,"9,04","3,89","1,1","2,85","1,71","9,04","19,93","0,03280102795376205",0,0,"0,036572278216782016","0,0481749","0,0154","0,009785810005853","0,81337","0,036572278216782016","0,9561070830942237","0,06688",0,0,"0,43120997118","0,18791740967063522","0,0557103468","0,13833828164809464","0,1199444024796","0,43120997118","0,0684838921703628",0,0,"0,44875","0,19404483048818003","0,05755301023190545","0,1438694596872099","0,08730041927","0,44875","0,050480089834",0,0,"0,0383587","0,068557","0,0161613547838012","0,010539027478","0,8159034986100114","0,0383587","0,2911335108000194","0,276834613019607","216,81","226,68"
general_mes,GENERAL,1/3/2026,HORNO,Liebre (todas),1.378,4.182,91.877,"21,12","0,619220180832009","1,3","1,74",0,0,"0,939930358482","3,27","0,37566","3,04","8,24","0,5472306626091408","1,3","1,72",0,0,"0,8565275091431095","3,25","0,304138","3,01","7,97","0,0719895","0,00509956","0,02163",0,0,"0,0834028493","0,015305358006773098","0,071523","0,02673","0,2689465727302048","0,069466","0,15794061812212107","0,2079659310033444",0,0,"0,116475098082665","0,403950110365769","0,044201769","0,36590654912546605","0,065484","0,161480076588","0,2115880716865",0,0,"0,1115","0,41175398501230515","0,03816859836403656","0,37306814827409135","0,22021522749410985","0,0210001705817","0,05533785520098375",0,0,"0,3588","0,052173913043478","0,29243697919028033","0,076338025783","0,410590697037453","0,3958537221490005","169,3","173,28"
general_mes,GENERAL,1/3/2026,PENDIENTES,Liebre (todas),1.223,2.562,17.949,"6,61","0,61450580234656","0,8626068543069999","0,94143",0,"0,006793","0,55121","1,68","2,44","1,8","7,09","0,59648","0,80619285","0,9053057943484004",0,"0,006793","0,55121","1,66","1,47","1,71",6,"0,01802714","0,0564140015445","0,03613",0,0,0,"0,01700505587","0,9627698852840401","0,09254277573362407","1,09","0,0999136","0,1109006012719","0,105231588074296",0,"0,0008724414049520985","0,10172706424041411","0,2395925561074222","0,3418","0,2161","0,11368033869640275","0,1223699136028897","0,1129",0,"0,00092181277230519","0,12053238011044705","0,2695","0,2601481860701345","0,23524384973236404","0,021578391026319","0,06057792","0,0367597085812",0,0,0,"0,007553","0,8735305028937063","0,097338","1,83","1,45","70,41","82,12"
general_mes,GENERAL,1/4/2026,SECOS,Liebre (todas),1.282,18.256,2.602.432,141,"1,18","10,37","21,99",0,0,"1,1","0,95794","3,76","32,36","39,36","1,13","10,33","21,77",0,0,"1,07","0,94957","2,43","32,1","37,68","0,051366019482108796","0,0444019755","0,21477158391305018",0,0,"0,0241499390904512","0,008367","1,33","0,2592","1,68","0,03006288","0,2619228951401125","0,5590875798990471",0,0,"0,0277803010601181","0,024251523093898","0,096895","0,8210104750391586","0,029899","0,2720165839","0,57885",0,0,"0,028171528783808762","0,025004205212750534","0,06605459290597034","0,8508711061163033","0,0409900308579","0,031968","0,1342590555787401",0,0,"0,02101567048698","0,00354728178109678","0,7682195157394027","0,1662275011346","0,281143500686449","0,26928839010230743","216,52","226,31"
general_mes,GENERAL,1/4/2026,REFRIGERADO,Liebre (todas),1.281,7.957,827.271,"100,25","0,8803225645","6,27","11,08",0,0,"0,96553","2,2","3,02","17,35","24,41","0,8501298014260308","6,25","10,95",0,0,"0,95510414837","2,19","2,29","17,2","23,49","0,03019276305582","0,02497","0,12306474092066523",0,0,"0,010423718364535107","0,00905258029441","0,730618913","0,148031565","0,92832","0,036195","0,25506269915477053","0,45546",0,0,"0,03953597302830389","0,08931081553930112","0,1244","0,7105200203889092","0,03622502888","0,2635","0,46850955444",0,0,"0,04062353133945077","0,092087159","0,09903019481","0,7320340857204319","0,04618926028416","0,026093759","0,134106064178",0,0,"0,017245","0,01129","0,7650756032605884","0,160199823","0,2516146540799915","0,2375","250,02","260,1"
general_mes,GENERAL,1/4/2026,CONGELADO,Liebre (todas),1.280,6.064,249.767,"40,06","0,928771","2,74","6,08",0,0,"0,86983","1,9",3,"8,83","15,53","0,89697","2,74",6,0,0,"0,8577995835203208","1,89","2,24","8,74","14,63","0,031797837011296","0,004639561502769503","0,07722838212200121",0,0,"0,01202999","0,006935366954985104","0,760250247713","0,08186794362477083","0,89288","0,06016949","0,1756","0,391800066072647",0,0,"0,056106549","0,1234","0,19291916305761703","0,5673650158376","0,0611699416094522","0,18480426059639","0,41045355418780294",0,0,"0,0582391200203488","0,12989995028346027","0,1554331733025507","0,59526","0,04096717","0,008801129","0,0907120816542",0,0,"0,01523","0,008364","0,8359281204374085","0,0995132105793","0,39736512366234095","0,37450199546","158,1","167,38"
general_mes,GENERAL,1/4/2026,FRESCOS,Liebre (todas),1.281,7.447,542.866,"70,35","1,06",0,0,"16,53","1,42","1,01","3,76","3,32","16,53","27,1","1,03",0,0,"16,4","1,41","0,98845","3,75","2,22","16,4","25,81","0,0319891973416037",0,0,"0,12301696429048023","0,004903916","0,0181653421203655","0,0126651061729","1,1","0,12301696429048023","1,29","0,039314",0,0,"0,6073155280726404","0,05112","0,03819","0,13974906035983","0,12430731901997902","0,6073155280726404","0,039977065217",0,0,"0,632594062615","0,05346463082703334","0,039493","0,1458","0,08868108587273026","0,632594062615","0,031648037681",0,0,"0,0950753710083355","0,005818928307477","0,01473","0,009044673266777098","0,843686348620489","0,0950753710083355","0,39035019096494505","0,371092833","157,32","165,22"
general_mes,GENERAL,1/4/2026,FYV,Liebre (todas),1.282,5.923,460.691,"74,23","1,33",0,0,"9,13","3,99","1,11","2,87","2,55","9,13","20,98","1,29",0,0,"9,07","3,93","1,09","2,86","1,83","9,07","20,08","0,041138",0,0,"0,05632069661","0,05489034685","0,02167213063046333","0,0105144","0,720367639","0,05632069661","0,904903040871347","0,06433239151876508",0,0,"0,4303090096998","0,18897884263460343","0,05488689230027827","0,1376","0,1239","0,4303090096998","0,06510762621780658",0,0,"0,4460404299091487","0,19430837488700362","0,05639710524952004","0,1425704681074288","0,09557599562909215","0,4460404299091487","0,053152",0,0,"0,06336643037384","0,07270693502701751","0,02251095443024397","0,00521759700705607","0,7830461464044395","0,06336643037384","0,2941385175898101","0,2814345818305627","214,04","223,23"
general_mes,GENERAL,1/4/2026,HORNO,Liebre (todas),1.279,3.899,83.840,"20,71","0,549936","1,25","1,68",0,0,"0,9077211890489838","3,19","0,4533126110325112","2,93","8,03","0,4990685","1,24","1,66",0,0,"0,8277266184208895","3,18","0,3430815937","2,9","7,75","0,05086727","0,01086001650595083","0,016094995004778036",0,0,"0,07999457062809491","0,009483332464599077","0,110231017288","0,02695501151072886","0,27753120648572","0,065536982016933","0,1557","0,2061929698097619",0,0,"0,11749","0,4036750643777064","0,051407692781501535","0,3618860969766","0,0623645","0,1585","0,2101752517067431",0,0,"0,1124048231","0,41268","0,04392","0,36863","0,19130434782608696","0,02305600334153","0,06086957",0,0,"0,31607443144108105","0,06086957","0,3478260869565","0,083926","0,4126502069346033","0,397150851941","170,44","174,51"
general_mes,GENERAL,1/4/2026,PENDIENTES,Liebre (todas),1.143,2.624,20.407,"7,27","0,6171421281883108","0,993130241371","1,08",0,"0,0026412915168011405","0,55869","1,86","2,43","2,07","7,53","0,6039084777071214","0,92869280393297","1,01",0,"0,0026412915168011405","0,5498779026101333","1,84","1,47","1,93","6,41","0,0132336504812","0,064437","0,07150940818740235",0,0,"0,008816","0,013099761","0,95447","0,1359","1,13","0,091901156","0,1182","0,11684826587905361",0,"0,000413301458379084","0,095618","0,25399724260601797","0,32298730908486106","0,2350825292","0,102977500077927","0,128541013644","0,12667",0,"0,00045133398430857","0,11082874","0,2862","0,24428704477","0,2552158622303644","0,01896687440517092","0,059604543","0,0638545589224041",0,0,"0,009115880402428","0,019230769230769208","0,8292273740776898","0,1234591018839","1,71","1,4","70,4","80,78"
general_mes,GENERAL,1/5/2026,SECOS,Liebre (todas),1.288,18.888,2.709.141,"141,82","1,18","10,56","22,19",0,"0,00004197098","1,09","0,97474","3,75","32,76","39,75","1,13","10,52","21,93",0,"0,00004197098","1,06","0,9652037781504584","2,39","32,45","37,99","0,05868035794","0,049303899","0,26060144365",0,0,"0,030968049355905993","0,00953196809853","1,35","0,30990534291008254","1,76","0,02986","0,2637","0,55934",0,"0,00000089504150586405","0,02744","0,02438623249716072","0,0953030604032939","0,8230080338424","0,02955","0,2741","0,5790184088068082",0,"0,00000095","0,027631385024193007","0,0251422013631","0,06452011614944045","0,85315","0,053091835","0,035393602839526","0,15620735094734",0,0,"0,023936502089222","0,004878095787745107","0,72649","0,19160095379","0,282092137","0,26974","215,53","225,64"
general_mes,GENERAL,1/5/2026,REFRIGERADO,Liebre (todas),1.288,8.188,870.120,"102,64","0,8654943088460648","6,46","11,4",0,"0,000097293682314063","0,9465819394082902","2,21","3,1","17,86","24,98","0,8347671830036604","6,42","11,28",0,"0,000097293682314063","0,9340140884018949","2,2","2,32","17,71","23,99","0,030727125842404397","0,03273456352982015","0,11721944727871407",0,0,"0,012567851006395","0,01389","0,7829932287867012","0,1499540108085343","0,9901344013787","0,03472","0,256293120942695","0,4581413559053422",0,"0,0000037","0,038011624","0,08845039980478209","0,12438342427504014","0,7144344768480375","0,03461779266403764","0,2654","0,4725",0,"0,0000045206802738071","0,038816510221548084","0,0909877850221654","0,09768301074806747","0,7378903806639073","0,041522","0,0381469708957","0,12089176",0,0,"0,01514378239602634","0,01352","0,7707738360310323","0,15903873","0,246221636077867","0,2366","250,12","260,59"
general_mes,GENERAL,1/5/2026,CONGELADO,Liebre (todas),1.288,6.381,274.059,"41,86","0,9527348245068917","2,87","6,33",0,0,"0,84718","1,91",3,"9,2","15,91","0,89168","2,85","6,27",0,0,"0,83145","1,9","2,25","9,12","14,99","0,06105585602960994","0,01645","0,0628532",0,0,"0,015727","0,0127","0,7539590565421106","0,079308081939","0,92275","0,059791","0,17916","0,3979641546088263",0,0,"0,053620876708164","0,121095165","0,18837324834542704","0,5771193367470658","0,059346976271449504","0,18824902526134107","0,418",0,0,"0,055275478081674004","0,1269","0,15231","0,6062022993756065","0,06117","0,0263352202858","0,06323692423194095",0,0,"0,023034630749","0,014817566739587104","0,81140611123","0,089572","0,38852553034765","0,36683","160,58","170,1"
general_mes,GENERAL,1/5/2026,FRESCOS,Liebre (todas),1.288,7.715,563.459,"70,88","1,09",0,0,"16,9","1,35","1,03","3,72","3,31","16,9","27,39","1,06",0,0,"16,78","1,34","1,01","3,69","2,23","16,78","26,12","0,024098073056243",0,0,"0,11506795480489304","0,0059404579","0,0168367738073765","0,024097400809953207","1,08","0,11506795480489304","1,27","0,0397805121035964",0,0,"0,6150227027307875","0,048601506886811086","0,03799788866073011","0,1364","0,12224360504821409","0,6150227027307875","0,040607501278",0,0,"0,639619480767613","0,050599","0,039278","0,14171892134582506","0,0881769007573","0,639619480767613","0,024653371925580904",0,0,"0,10105368861501349","0,00603712","0,01713977637890975","0,0216514482607625","0,82946","0,10105368861501349","0,3949864800024368","0,3765","157,27","164,83"
general_mes,GENERAL,1/5/2026,FYV,Liebre (todas),1.287,6.041,447.866,"71,05","1,32",0,0,"9,13","4,04","1,13","2,89","2,61","9,13","21,12","1,28",0,0,"9,09",4,"1,12","2,88","1,78","9,09","20,15","0,03904989",0,0,"0,047652","0,04218","0,007332","0,003947986812570152","0,83584","0,047652","0,975996","0,0631127473708016",0,0,"0,4294","0,19087758","0,05529510645977037","0,1383982012353","0,12293359600424068","0,4294","0,064029160712357",0,0,"0,44687557225697083","0,1976","0,0574662","0,1440564324","0,08997568679451802","0,44687557225697083","0,053071157",0,0,"0,05511908538","0,052237656745306366","0,009488474404662","0,007937174004002491","0,8221464521805795","0,05511908538","0,30735375066493","0,292800875126","204,76","214,17"
general_mes,GENERAL,1/5/2026,HORNO,Liebre (todas),1.286,3.880,82.307,"20,5","0,620690946440915","1,23","1,7",0,0,"0,910515620525685","3,23","0,51495","2,93","8,21","0,5118239890363874","1,22","1,67",0,0,"0,847088270214643","3,22","0,354970485155","2,89","7,82","0,1088669574045274","0,00410122602385","0,030764337307759",0,0,"0,06342735031104196","0,017317106229","0,15997814984015898","0,03486556333160538","0,3845","0,0690173484801209","0,150211533475908","0,2047900557323",0,0,"0,1170938858","0,40093839","0,057949","0,3550015892081674","0,063565","0,15512","0,20925601574984307",0,0,"0,1143","0,4135","0,04426","0,36437943314370835","0,24688207423340103","0,01526717557251909","0,08062258862508387",0,0,"0,22409610512388","0,04677978067687","0,38635227576824505","0,09588976419760305","0,42664","0,40360579029662","165,18","171,7"
general_mes,GENERAL,1/5/2026,PENDIENTES,Liebre (todas),1.168,2.718,22.856,"7,35","0,6393732488093147","0,95626","1,17",0,"0,009120877406895","0,5543070189393703","1,91","2,44","2,13","7,67","0,6320363388","0,9120300910593718","1,1",0,"0,009120877406895","0,5505388068959909","1,9","1,47","2,01","6,58","0,00733690996004567","0,044225674297401645","0,06994300255490318",0,0,"0,0037682120434","0,004580895722349069","0,965050261114021","0,11416867685230495","1,09","0,09295156952942019","0,11463201575705685","0,12476556069208965",0,"0,0010987","0,09285067112","0,25329851786517066","0,320403009737","0,2394","0,10595870506822018","0,1259627030647204","0,1318",0,"0,0011192376346032028","0,11012473727334078","0,28610573864","0,2389055146","0,2577860668306818","0,008065403745","0,0621394","0,069187",0,0,"0,005579820902753","0,0091716","0,8458570728360708","0,1313260841966","1,7","1,36","65,48","76,08"
tienda_trim,2183,,SECOS,Veterana,75,1.214,174.737,"143,8","1,23","11,58","20,93",0,0,"0,61627","0,60740582485","5,82","32,51","40,78","1,19","11,54","20,57",0,0,"0,610755457","0,6020088137353081","2,34","32,12","36,86","0,04095240999025343","0,038873","0,3562894093077297",0,0,"0,005514","0,00539701111","3,47","0,39516","3,92","0,030293975077615","0,282970692442","0,51331370432341",0,0,"0,01501525","0,0149506252","0,14345575058513","0,796284","0,032424","0,31216","0,5585380579542",0,0,"0,01640832886510805","0,0163723483608734","0,064092880131891","0,8707028101442","0,009606551909444","0,008283873418464403","0,08324388766306738",0,0,"0,00230642","0,0009422","0,8956170254782","0,091527761081532","0,2846003029468","0,25731190651677","211,98","234,61"
tienda_trim,2183,,REFRIGERADO,Veterana,75,519,55.671,"106,97","0,91726","7,11","12,47",0,0,"0,960147962","2,02","3,37","19,58","26,85","0,8949858739858904","7,08","12,41",0,0,"0,960147962","2,02","2,62","19,49","25,98","0,02227","0,03103953","0,05785",0,0,0,0,"0,7551027932980602","0,08888890696649032","0,86626","0,033946451003942","0,26435350137977","0,4647514511295501",0,0,"0,035975766852307814","0,07498929591780751","0,126","0,7291049525093203","0,034136776092223","0,27211","0,4781777934303301",0,0,"0,03697391462570073","0,07717961566694204","0,10142","0,750289720896541","0,0154536013971","0,047812170977008496","0,07524353851610305",0,0,0,0,"0,8614906891097447","0,1230557094931","0,2516736757458106","0,243683787094285","239,9","248,01"
tienda_trim,2183,,CONGELADO,Veterana,75,385,16.649,"43,19","0,9074699","2,86","6,9",0,0,"0,8120505634920636","1,78","2,76","9,76","16,02","0,8744507492063492","2,86","6,9",0,0,"0,8120505634920636","1,78","2,19","9,76","15,43","0,033019148",0,0,0,0,0,0,"0,5661032994708995",0,"0,5991224476190475","0,0565013639071361","0,17801970984809565","0,43085066931550686",0,0,"0,050685504064207756","0,1126321610017729","0,17131059186328068","0,6088703791636026","0,056358","0,18543","0,44713184105600173",0,0,"0,05257000034465042","0,1173","0,141234669093985","0,6325581993042557","0,052632",0,0,0,0,0,0,"0,9473684210526314",0,"0,375614110726978","0,36170889944","163,86","170,57"
tienda_trim,2183,,FRESCOS,Veterana,75,480,36.858,"76,67","1,22",0,0,"18,36","1,63","0,9226","3,94","4,33","18,36","30,39","1,18",0,0,"18,2","1,61","0,9226","3,91","1,86","18,2","27,69","0,039335",0,0,"0,1552","0,0104199",0,"0,027004611","2,47","0,1552","2,7","0,04050502722004969",0,0,"0,6053789648303943","0,052786633806738","0,0306162","0,1304244781909515","0,14028866845930624","0,6053789648303943","0,04290726308115",0,0,"0,6572595741377063","0,057577","0,033521","0,1417","0,067062768","0,6572595741377063","0,01096463018642701",0,0,"0,08719667646480318","0,003619666502459043",0,"0,0070071713383601025","0,8912118555079508","0,08719667646480318","0,39764751156123707","0,3619408961341092","152,31","166,87"
tienda_trim,2183,,FYV,Veterana,75,395,30.806,"77,55","1,65",0,0,"9,93","4,69","1,36","3,71","3,28","9,93","24,62","1,6",0,0,"9,9","4,69","1,34","3,67","1,69","9,9","22,89","0,05066936",0,0,"0,028301778",0,"0,015458370370370355","0,046191","1,59","0,028301778","1,73","0,06798858795432061",0,0,"0,40289958","0,19063171619003583","0,055664697628208276","0,1511891621140782","0,1316","0,40289958","0,07057916",0,0,"0,4314253706550098","0,2047865","0,05908714475044073","0,160774158","0,0733476830388052","0,4314253706550098","0,02883015486880338",0,0,"0,02127659574468085",0,"0,007957","0,042553","0,899383098714","0,02127659574468085","0,321841464983202","0,29858476051028443","189,42","203,44"
tienda_trim,2183,,HORNO,Veterana,75,248,5.995,"24,36","0,5828109111111","1,35","1,89",0,0,"0,31565","4,46","0,46326577777777805","3,24","9,06","0,43733","1,35","1,89",0,0,"0,31565","4,46","0,46326577777777805","3,24","8,91","0,14548",0,0,0,0,0,0,0,0,"0,14548","0,05966559789065981","0,14942449263310104","0,205690470398333",0,0,"0,034647299902558","0,49859","0,05198539534787604","0,355114963031434","0,048753","0,15191565443309832","0,20795689395221909",0,0,"0,03505069986","0,5038469366","0,052476454006152","0,3599",1,0,0,0,0,0,0,0,0,"0,38996","0,3857535085090733","162,27","165,27"
